run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.accuracy_0.8,metrics.predictive_equality_difference_0.2,metrics.correction_fpr,metrics.predictive_equality_difference_0.5,metrics.equalized_odds_difference_0.2,metrics.equal_opportunity_difference_0.5,metrics.equalized_odds_difference_0.5,metrics.predictive_equality_difference_0.8,metrics.demographic_parity_difference_0.2,metrics.demographic_parity_difference_0.8,metrics.auc_difference,metrics.correction_fnr,metrics.demographic_parity_difference_0.5,metrics.equal_opportunity_difference_0.2,metrics.roc_auc,metrics.accuracy_0.2,metrics.equalized_odds_difference_0.8,metrics.accuracy_0.5,metrics.equal_opportunity_difference_0.8,params.dataset,params.noise_rate,params.correction_alg,params.noise_type,params.classifier,params.senstive_attr,params.test_size,params.prob,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.user,tags.test_set,tags.train_set,tags.mlflow.source.name,tags.mlflow.runName,tags.run
68eba3b36ad744578c160a6acf861720,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/68eba3b36ad744578c160a6acf861720/artifacts,2023-05-25 19:00:59.348000+00:00,2023-05-25 19:01:14.628000+00:00,0.7449540070147574,0.5229904068805822,0.0004203323558162886,0.2904506650784197,0.23177908113391982,0.004901960784313708,0.21770698875161343,0.23177908113391982,0.02029325513196481,0.0016255674150410515,0.013592547803074118,0.3281275699329702,0.18423664879888824,0.03531556163135108,0.004901960784313725,0.6553377290225071,0.48395633476678795,0.02029325513196481,0.612967251075091,0.004817444219066935,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,suave-fish-534,25052023_194900
976814bdde944a59b44c1acfa8225f7e,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/976814bdde944a59b44c1acfa8225f7e/artifacts,2023-05-25 19:00:43.513000+00:00,2023-05-25 19:00:58.954000+00:00,0.7449540070147574,0.5229904068805822,0.0004203323558162886,0.2904506650784197,0.23177908113391982,0.004901960784313708,0.21770698875161343,0.23177908113391982,0.02029325513196481,0.0016255674150410515,0.013592547803074118,0.3281275699329702,0.18423664879888824,0.03531556163135108,0.004901960784313725,0.6553377290225071,0.48395633476678795,0.02029325513196481,0.612967251075091,0.004817444219066935,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,noisy,run_noiseinjection.py,thundering-shad-400,25052023_194900
b2374241527f459290cb31a99e742838,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/b2374241527f459290cb31a99e742838/artifacts,2023-05-25 19:00:27.943000+00:00,2023-05-25 19:00:43.095000+00:00,0.7449540070147574,0.5831955011577903,0.10837243401759533,0.2904506650784197,0.029912023460410553,0.559768578277706,0.45772635072837914,0.4577263507283792,0.05514173998044966,0.3067349317349317,0.08997800445168867,0.3381957256368628,0.18423664879888824,0.18294863031705136,0.559768578277706,0.6132551857998375,0.584849487264307,0.27554321101481344,0.6152828316242144,0.2755432110148135,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,original,run_noiseinjection.py,amazing-steed-82,25052023_194900
5361566b10734e6c8cd1a3a10a2565fc,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/5361566b10734e6c8cd1a3a10a2565fc/artifacts,2023-05-25 19:00:12.433000+00:00,2023-05-25 19:00:27.554000+00:00,0.7449540070147574,0.5229904068805822,0.0004203323558162886,0.2904506650784197,0.23177908113391982,0.004901960784313708,0.21770698875161343,0.23177908113391982,0.02029325513196481,0.0016255674150410515,0.013592547803074118,0.3281275699329702,0.18423664879888824,0.03531556163135108,0.004901960784313725,0.6553377290225071,0.48395633476678795,0.02029325513196481,0.612967251075091,0.004817444219066935,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,corrected,run_noiseinjection.py,charming-toad-153,25052023_194900
f66fbe3c2e9544558366c0476b06e209,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/f66fbe3c2e9544558366c0476b06e209/artifacts,2023-05-25 18:59:56.434000+00:00,2023-05-25 19:00:12.045000+00:00,0.7449540070147574,0.5229904068805822,0.0004203323558162886,0.2904506650784197,0.23177908113391982,0.004901960784313708,0.21770698875161343,0.23177908113391982,0.02029325513196481,0.0016255674150410515,0.013592547803074118,0.3281275699329702,0.18423664879888824,0.03531556163135108,0.004901960784313725,0.6553377290225071,0.48395633476678795,0.02029325513196481,0.612967251075091,0.004817444219066935,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,noisy,run_noiseinjection.py,bouncy-seal-775,25052023_194900
4121246b61704b3bbfb632aaa0a4eba5,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/4121246b61704b3bbfb632aaa0a4eba5/artifacts,2023-05-25 18:59:41.159000+00:00,2023-05-25 18:59:56.054000+00:00,0.7449540070147574,0.5831955011577903,0.10837243401759533,0.2904506650784197,0.029912023460410553,0.559768578277706,0.45772635072837914,0.4577263507283792,0.05514173998044966,0.3067349317349317,0.08997800445168867,0.3381957256368628,0.18423664879888824,0.18294863031705136,0.559768578277706,0.6132551857998375,0.584849487264307,0.27554321101481344,0.6152828316242144,0.2755432110148135,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,original,run_noiseinjection.py,illustrious-lark-70,25052023_194900
270af9a378c34486bdb6ee2bcdd2ae31,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/270af9a378c34486bdb6ee2bcdd2ae31/artifacts,2023-05-25 18:59:25.670000+00:00,2023-05-25 18:59:40.747000+00:00,0.7449540070147574,0.6731723453522991,8.148714031075421e-05,0.2904506650784197,0.09407690348866818,8.148714031075421e-05,0.2189782258747776,0.21897822587477767,0.008871912401324168,0.0016255674150410515,0.013592547803074118,-0.038435317500410626,0.18423664879888824,0.03531556163135108,0.0,0.815286639883414,0.33906715183592456,0.042218080149114635,0.7697651339728746,0.042218080149114545,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,corrected,run_noiseinjection.py,efficient-bass-627,25052023_194900
ffdbd91228f74cd5a2b0b44048119109,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/ffdbd91228f74cd5a2b0b44048119109/artifacts,2023-05-25 18:59:09.915000+00:00,2023-05-25 18:59:25.270000+00:00,0.7449540070147574,0.6731723453522991,8.148714031075421e-05,0.2904506650784197,0.09407690348866818,8.148714031075421e-05,0.2189782258747776,0.21897822587477767,0.008871912401324168,0.0016255674150410515,0.013592547803074118,-0.038435317500410626,0.18423664879888824,0.03531556163135108,0.0,0.815286639883414,0.33906715183592456,0.042218080149114635,0.7697651339728746,0.042218080149114545,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,noisy,run_noiseinjection.py,judicious-cub-193,25052023_194900
326259f7bfdd40c1ac4dbdebdaf51658,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/326259f7bfdd40c1ac4dbdebdaf51658/artifacts,2023-05-25 18:58:54.115000+00:00,2023-05-25 18:59:09.506000+00:00,0.7449540070147574,0.7611644062189877,0.263371530430354,0.2904506650784197,0.09304812834224599,0.263371530430354,0.06511903753283066,0.09304812834224599,0.022806213394448688,0.3067349317349317,0.08997800445168867,-0.053479550038650014,0.18423664879888824,0.18294863031705136,0.08222485808692706,0.8676828547796289,0.742970559047304,0.03747352368042023,0.8025140588819054,0.03747352368042023,bank,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,original,run_noiseinjection.py,luminous-ox-247,25052023_194900
e2719af2cf7247a6a48998b283baf922,162,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/162/e2719af2cf7247a6a48998b283baf922/artifacts,2023-05-25 18:58:33.796000+00:00,2023-05-25 18:58:49.019000+00:00,0.7988882271193171,0.558716506781343,0.012605484091809949,0.23069287274171132,0.14907361366338773,0.013731628306468902,0.19373171550525153,0.19373171550525148,0.020075667495405902,0.001360043465306604,0.012186497712813504,0.26307984196172807,0.14194957315862616,0.0018087175981912895,0.013731628306468843,0.683053324498554,0.46212371816076747,0.020075667495405902,0.6473701620906385,0.0013254214971158973,bank,0.4,Ordering-Based Correction (optimize demographic parity),flip,LogReg,housing,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,welcoming-sow-394,25052023_194900
